"VideoAnalysis: Time (s)","VideoAnalysis: X Wrist (m)","VideoAnalysis: Y Wrist (m)","VideoAnalysis: X Elbow (m)","VideoAnalysis: Y Elbow (m)","VideoAnalysis: X Shoulder (m)","VideoAnalysis: Y Shoulder (m)","VideoAnalysis: X Ear (m)","VideoAnalysis: Y Ear (m)","VideoAnalysis: X Hip (m)","VideoAnalysis: Y Hip (m)","VideoAnalysis: X Knee (m)","VideoAnalysis: Y Knee (m)","VideoAnalysis: X Ankle (m)","VideoAnalysis: Y Ankle (m)","VideoAnalysis: X Toe (m)","VideoAnalysis: Y Toe (m)"
3.06666666667,-0.947177412306,-0.347540009976,-1.1654038211,-0.16609350742,-0.947450658866,0.0365577264612,-0.814612131819,0.214771589906,-0.983435803804,-0.504808833576,-0.774007793489,-0.866709266453,-0.91183050597,-1.28653027338,-0.762825308788,-1.34354515547
3.1,-0.937738529507,-0.353681412939,-1.13778588309,-0.182544138938,-0.947450658866,0.0365577264612,-0.811723545643,0.207463118858,-0.995958501082,-0.517459076845,-0.801652079117,-0.883508486181,-0.938119158361,-1.28637078712,-0.815491789118,-1.34651126219
3.13333333333,-0.917107828533,-0.35592467989,-1.12497596511,-0.187950046911,-0.947450658866,0.0365577264612,-0.810992698538,0.206732271754,-1.00952475647,-0.518978033644,-0.897131188708,-0.882431953904,-0.977565427468,-1.29038452474,-0.872817227323,-1.34651126219
3.16666666667,-0.880014244963,-0.35366915465,-1.11260734573,-0.192497874254,-0.935040564539,0.0350397784155,-0.809298989375,0.217625373839,-1.01962407992,-0.525123431383,-0.790846884782,-0.881129482754,-1.01980270618,-1.28698215113,-0.884522497264,-1.34651126219
3.2,-0.86255844093,-0.345995465518,-1.09980968604,-0.191014620592,-0.934241034652,0.0334407186422,-0.809298989375,0.201117509869,-1.01962407992,-0.525830731877,-0.882259094661,-0.885634969691,-1.05087594647,-1.28634420608,-0.922835914823,-1.34852242724
3.23333333333,-0.846782022537,-0.34161925622,-1.08984369243,-0.18869780289,-0.917033761005,0.0334407186422,-0.809298989375,0.193449415643,-1.017189111,-0.526758339083,-0.861007550085,-0.885634969691,-1.09424291955,-1.25953722333,-0.962002992364,-1.34282171481
3.26666666667,-0.829890099814,-0.335159137733,-1.08149579372,-0.186282918829,-0.910289900222,0.0334407186422,-0.809298989375,0.193449415643,-1.01645862033,-0.527488829757,-0.908401551311,-0.894845301393,-1.1255952608,-1.2900522617,-1.001705416,-1.34282171481
3.3,-0.81038716146,-0.322667940886,-1.07789185507,-0.186074527819,-0.909583069453,0.0334407186422,-0.810076239471,0.211175358121,-1.01645862033,-0.527488829757,-0.950665411069,-0.895682604275,-1.17813269401,-1.27766549525,-1.01961780683,-1.34282171481
3.33333333333,-0.796192062394,-0.305677951849,-1.0606444344,-0.180607328372,-0.909583069453,0.0334407186422,-0.810076239471,0.220664769735,-1.02042414113,-0.522758033008,-0.967345016099,-0.896466745069,-1.20342455726,-1.27766549525,-1.05810485015,-1.34282171481
3.36666666667,-0.791681011913,-0.297575222589,-1.0606444344,-0.179871830689,-0.909583069453,0.0334407186422,-0.814693337053,0.226035915918,-1.02355481545,-0.522758033008,-0.985353673323,-0.900706421567,-1.25719800901,-1.24550243217,-1.12166634688,-1.34282171481
3.4,-0.773980042093,-0.272641862053,-1.04967326062,-0.18047248713,-0.904415093664,0.0342286611392,-0.816189833506,0.236917417256,-1.02355481545,-0.522758033008,-0.992304616296,-0.898699552754,-1.30158835228,-1.2350427914,-1.12166634688,-1.34282171481
3.43333333333,-0.780967267022,-0.262835230574,-1.04403444505,-0.179736989447,-0.904415093664,0.0334986555905,-0.816189833506,0.240826869229,-1.02355481545,-0.522062327604,-1.0104860503,-0.89173531926,-1.31966346211,-1.22446353594,-1.1681112375,-1.34282171481
3.46666666667,-0.774727797744,-0.254879600786,-1.04157052781,-0.167270303713,-0.896964402111,0.0496630641682,-0.819194427159,0.2472652842,-1.02663910941,-0.520578156074,-1.03559184624,-0.886086847437,-1.3555212903,-1.21104010878,-1.23050076035,-1.3375840044
3.5,-0.770854178309,-0.23370953508,-1.04305378147,-0.167270303713,-0.896964402111,0.0489330586195,-0.819194427159,0.252566825897,-1.02663910941,-0.511313679106,-1.06403356319,-0.873806405167,-1.38380352098,-1.19089167753,-1.27057937313,-1.33651331222
3.53333333333,-0.770045131212,-0.217479559982,-1.04305378147,-0.167270303713,-0.896964402111,0.0489330586195,-0.819194427159,0.255385807587,-1.02663910941,-0.511313679106,-1.08593634334,-0.867068110546,-1.40425763424,-1.16789907458,-1.32025080911,-1.33544262003
3.56666666667,-0.769285117273,-0.201200551727,-1.03150646784,-0.151028063205,-0.894809147634,0.0496283019992,-0.819194427159,0.263274316019,-1.02663910941,-0.502536195922,-1.10042301225,-0.857977393541,-1.4087764117,-1.16159936718,-1.37355391723,-1.33437192785
3.6,-0.766183770067,-0.185902206619,-1.0322909987,-0.147191216956,-0.88297842279,0.0536259514324,-0.819194427159,0.262589871905,-1.02594340401,-0.491300553642,-1.10831758228,-0.836247390175,-1.42303714174,-1.14250088716,-1.42507736131,-1.32294156536
3.63333333333,-0.766183770067,-0.185166709258,-1.02583087738,-0.146455719273,-0.878250767808,0.0639503156207,-0.819194427159,0.262589871905,-1.0140468416,-0.468516201649,-1.11597292291,-0.831994423155,-1.43503848304,-1.11296934741,-1.45015181472,-1.31653188108
3.66666666667,-0.766183770067,-0.182886667439,-1.02106240074,-0.14325630435,-0.867150048513,0.0893962233172,-0.819194427159,0.286615020382,-1.0140468416,-0.460376448418,-1.11682351632,-0.831143829751,-1.46370613886,-1.09437590723,-1.47440154577,-1.30097790681
3.7,-0.766183770067,-0.182886667439,-1.0162694075,-0.136943282568,-0.858888239684,0.101586157241,-0.819194427159,0.286615020382,-1.0140468416,-0.460376448418,-1.11682351632,-0.845989342754,-1.46454344174,-1.0729117143,-1.47440154577,-1.30097790681
3.73333333333,-0.763168230888,-0.186564154244,-1.0041827289,-0.121301698501,-0.858181408915,0.110450510332,-0.819194427159,0.286615020382,-0.997338316801,-0.444305653578,-1.11682351632,-0.84781014426,-1.46454344174,-1.04015057772,-1.49779761684,-1.27136024603
3.76666666667,-0.762395958659,-0.185840915172,-1.00810538321,-0.13861041065,-0.858181408915,0.110450510332,-0.819194427159,0.286615020382,-0.998080402565,-0.445036144253,-1.11682351632,-0.84781014426,-1.48653925555,-1.03048836828,-1.53081544874,-1.24020889104
3.8,-0.763168230888,-0.189751309475,-1.00810538321,-0.13861041065,-0.858181408915,0.111145753712,-0.819194427159,0.286615020382,-0.998080402565,-0.445036144253,-1.11682351632,-0.84781014426,-1.49416801514,-1.01278539306,-1.57724587055,-1.19652754376
3.83333333333,-0.767115400058,-0.204167057749,-1.00810538321,-0.137065865515,-0.858181408915,0.111864171871,-0.819194427159,0.286615020382,-0.998080402565,-0.445036144253,-1.11183957059,-0.84781014426,-1.51051535712,-0.989407364971,-1.60655968624,-1.13280689008
3.86666666667,-0.771234185279,-0.221328662838,-1.00810538321,-0.137065865515,-0.858181408915,0.111864171871,-0.819194427159,0.286615020382,-0.998080402565,-0.445036144253,-1.11183957059,-0.84781014426,-1.53458449235,-0.954971622633,-1.6133744973,-1.08811272587
3.9,-0.7738574592,-0.238355426744,-1.00810538321,-0.137065865515,-0.858181408915,0.111864171871,-0.819194427159,0.283761236449,-0.998080402565,-0.445036144253,-1.0937910418,-0.849484750024,-1.53458449235,-0.944578434479,-1.62464570284,-1.06182289215
3.93333333333,-0.776480733121,-0.242633569726,-1.01342548312,-0.14636991121,-0.85767156377,0.0989674071775,-0.819194427159,0.277334422226,-0.998080402565,-0.445036144253,-1.07475901439,-0.863718899018,-1.53458449235,-0.937561038897,-1.62664239907,-1.03777572448
3.96666666667,-0.780096928479,-0.256902218529,-1.01342548312,-0.147093150599,-0.857938073732,0.0922583085636,-0.819194427159,0.268065424818,-0.998080402565,-0.447934916771,-1.05733514013,-0.863718899018,-1.5337073179,-0.903577174305,-1.62463123403,-0.989030292547
4,-0.786716404727,-0.277998734498,-1.01579133401,-0.143231787761,-0.865469877012,0.0829536346655,-0.819194427159,0.266487723131,-0.995077274237,-0.468330680208,-1.04945386062,-0.870457193639,-1.52925499305,-0.890525881763,-1.62463123403,-0.989030292547
4.03333333333,-0.800004390381,-0.294853882353,-1.02920190843,-0.146418944389,-0.866246232119,0.0742746798091,-0.823161882871,0.258889233391,-0.988514453256,-0.473339759119,-1.04088147397,-0.885807746476,-1.49940448078,-0.861632287074,-1.62463123403,-0.989030292547
4.06666666667,-0.808793583845,-0.31319228322,-1.03848143754,-0.143317595824,-0.882260004631,0.053915636174,-0.823161882871,0.243297828489,-0.981928442095,-0.477792273707,-1.01598832639,-0.893649154419,-1.47142793211,-0.853790879131,-1.58432112024,-0.983575549942
4.1,-0.821738337397,-0.331052610801,-1.04630222957,-0.150905480258,-0.893140563523,0.044263340586,-0.823161882871,0.231720282289,-0.974704700979,-0.48790319225,-0.978602088179,-0.918356234698,-1.44624239304,-0.829163541983,-1.55968073123,-0.982664014705
4.13333333333,-0.837735404998,-0.346681929721,-1.04707450214,-0.166399964788,-0.893140563523,0.044263340586,-0.822396233523,0.22511945685,-0.971121818147,-0.491474479993,-0.971730888338,-0.921771898836,-1.43606185323,-0.828339529623,-1.49760952227,-0.975241513494
4.16666666667,-0.854087962989,-0.354380135432,-1.06014184432,-0.177469204923,-0.893140563523,0.044263340586,-0.822396233523,0.224435012736,-0.968872370673,-0.498721411288,-0.946532058746,-0.926064737422,-1.38911972975,-0.828339529623,-1.46392612496,-0.975241513494
4.2,-0.877280646438,-0.367876512006,-1.07160334988,-0.179418273784,-0.893916918631,0.0336840538251,-0.822396233523,0.217718179821,-0.968107094728,-0.510038219199,-0.910288805426,-0.937614200984,-1.37311794134,-0.828339529623,-1.44873387102,-0.975241513494
4.23333333333,-0.895925504538,-0.381152239371,-1.08706105953,-0.174257531705,-0.893916918631,0.0336840538251,-0.822396233523,0.217718179821,-0.963434273429,-0.537031588887,-0.903417605584,-0.938491375432,-1.3522518219,-0.828339529623,-1.44785127341,-0.975241513494
4.26666666667,-0.914496812901,-0.405166228205,-1.09837546556,-0.181918965908,-0.89531899278,0.0336840538251,-0.822396233523,0.208530387646,-0.963434273429,-0.544406066173,-0.891336521144,-0.939341968836,-1.28516126717,-0.847464590689,-1.40453164645,-0.98228782556
4.3,-0.944995436802,-0.420869096861,-1.10926083127,-0.181918965908,-0.89531899278,0.0275774994736,-0.819403240617,0.197637285561,-0.963434273429,-0.549473120535,-0.870204591265,-0.939341968836,-1.25097804475,-0.848580994532,-1.40453164645,-0.98228782556
4.33333333333,-0.957167918125,-0.430222171635,-1.11714291478,-0.181918965908,-0.907080193286,0.0225022228019,-0.818695595008,0.190734840682,-0.963434273429,-0.550864531343,-0.817002631953,-0.939341968836,-1.25097804475,-0.848580994532,-1.38233648689,-1.00523536342
4.36666666667,-0.974623722158,-0.426201452728,-1.12720697475,-0.181918965908,-0.907833373614,0.0217606298635,-0.818695595008,0.179377708689,-0.963434273429,-0.551606617108,-0.795604891636,-0.939341968836,-1.22038326325,-0.861074085152,-1.32379566837,-1.02521679455
4.4,-0.995144098529,-0.434377731724,-1.13733232619,-0.178400835322,-0.907833373614,0.0217606298635,-0.818695595008,0.176489122512,-0.963434273429,-0.551606617108,-0.770060508474,-0.922861721635,-1.21688785598,-0.871772955311,-1.26241896244,-1.05606430446
4.43333333333,-1.00070936189,-0.432036398458,-1.15106161628,-0.176427249871,-0.923348888371,0.0217606298635,-0.818695595008,0.175781476903,-0.965695315993,-0.539327416721,-0.746576156212,-0.912508405046,-1.19340350372,-0.899377369373,-1.22014109005,-1.08398911409
4.46666666667,-1.0246375427,-0.400275170755,-1.15106161628,-0.176427249871,-0.938250271475,0.0285160780361,-0.821189755762,0.184609645899,-0.9764323694,-0.539327416721,-0.723703167959,-0.893290310326,-1.18884485469,-0.917944228518,-1.18712325815,-1.09172992919
4.5,-1.03296092117,-0.388789153635,-1.17970925105,-0.157831416776,-0.938250271475,0.0285160780361,-0.821189755762,0.184609645899,-0.978612246334,-0.539327416721,-0.713309979805,-0.87828531106,-1.11392618254,-0.927340627528,-1.15984954512,-1.11294120945
4.53333333333,-1.04372369922,-0.380012218461,-1.18294544085,-0.140927228353,-0.950602428854,0.0464417698423,-0.821189755762,0.18672098198,-0.979354332099,-0.539327416721,-0.710837942725,-0.876690448428,-1.08059355352,-0.969870297724,-1.11284037078,-1.14180649194
4.56666666667,-1.04829604115,-0.365890669131,-1.19385532316,-0.117109361705,-0.950602428854,0.0464417698423,-0.821189755762,0.187440228337,-0.979354332099,-0.539327416721,-0.652758361862,-0.835330344161,-1.0618007555,-0.987719468685,-1.08600072215,-1.15271597715
4.6,-1.05930398498,-0.343813490013,-1.19745926181,-0.0982315878314,-0.964947617255,0.0601960013704,-0.821189755762,0.187440228337,-0.983145926552,-0.534132816369,-0.652758361862,-0.826000397762,-1.01932424739,-1.00143528732,-1.05487830479,-1.16368333762
4.63333333333,-1.06898803357,-0.336409483247,-1.20445874809,-0.084293906731,-0.964947617255,0.0601960013704,-0.821189755762,0.189551564417,-0.983888012317,-0.522746437918,-0.650126838519,-0.816856518669,-1.00317626324,-1.01285184567,-0.999433812313,-1.18230470031
4.66666666667,-1.06573958689,-0.337194013765,-1.20833236923,-0.0772208706757,-0.968817805402,0.0665343035152,-0.821189755762,0.200931897906,-0.965869242344,-0.511464415277,-0.644544819305,-0.813121882005,-0.970654356061,-1.03373125563,-0.937550697926,-1.22233990664
4.7,-1.06573958689,-0.337194013765,-1.21066144522,-0.0741440387001,-0.969513048782,0.0712503711074,-0.821189755762,0.201627942768,-0.965869242344,-0.509226562893,-0.612541242482,-0.783962476877,-0.970654356061,-1.03454197747,-0.871992504966,-1.26069673064
4.73333333333,-1.06819124476,-0.324886691258,-1.22084808814,-0.0587598788224,-0.977601046765,0.0823974399617,-0.821189755762,0.201627942768,-0.962692187664,-0.491822332695,-0.603955565311,-0.774180652731,-0.911551405009,-1.05895666626,-0.795090762397,-1.26369177499
4.76666666667,-1.06972353093,-0.306106991976,-1.22084808814,-0.0587598788224,-0.981030914105,0.10060122912,-0.821189755762,0.209261234751,-0.942470350578,-0.4718439925,-0.604939063935,-0.766804413057,-0.854508484858,-1.09061468952,-0.732325050399,-1.26369177499
4.8,-1.07467587983,-0.287057610327,-1.22160810241,-0.053991402175,-0.985584758242,0.10539840844,-0.821189755762,0.210699727465,-0.943166055983,-0.4718439925,-0.604939063935,-0.765953819653,-0.795790958943,-1.11912285907,-0.681988049007,-1.26836520168
4.83333333333,-1.08329345724,-0.265483021073,-1.22160810241,-0.0417576240411,-0.981262661898,0.112420366574,-0.821189755762,0.233077569769,-0.943166055983,-0.4718439925,-0.604939063935,-0.765953819653,-0.763827253685,-1.14239456298,-0.596896958123,-1.28103988211
4.86666666667,-1.08652964563,-0.2555538067,-1.22160810241,-0.0417576240411,-0.993093386743,0.120925510586,-0.821189755762,0.236708603798,-0.943166055983,-0.4718439925,-0.604939063935,-0.765953819653,-0.729325058738,-1.15276117009,-0.556094904681,-1.28103988211
4.9,-1.08652964563,-0.2555538067,-1.22312813096,-0.0456067285842,-0.994692446516,0.121725040473,-0.821189755762,0.23745105165,-0.943224031433,-0.473664421641,-0.615159475304,-0.765953819653,-0.678262873458,-1.16649027925,-0.509360637795,-1.27529576324
4.93333333333,-1.08652964563,-0.2555538067,-1.22312813096,-0.0456067285842,-0.994692446516,0.121725040473,-0.821189755762,0.249388221028,-0.943966117198,-0.466220373815,-0.615159475304,-0.765953819653,-0.642032910659,-1.17671069062,-0.459428763175,-1.25059749898
4.96666666667,-1.08652964563,-0.2555538067,-1.21793061399,-0.0670342277606,-0.995422452064,0.111110991543,-0.821189755762,0.25098912421,-0.943966117198,-0.466220373815,-0.615159475304,-0.765953819653,-0.603038519298,-1.18192057522,-0.433529587408,-1.24440484689
5,-1.08652964563,-0.2555538067,-1.21793061399,-0.0670342277606,-0.996164045003,0.111110991543,-0.821189755762,0.263854353404,-0.947850472372,-0.472296201013,-0.61773783656,-0.765953819653,-0.579221903988,-1.18891138976,-0.422504351691,-1.24440484689
5.03333333333,-1.08652964563,-0.2555538067,-1.21793061399,-0.0755905174775,-0.996164045003,0.111110991543,-0.821189755762,0.264596801257,-0.955990225603,-0.477131353573,-0.650326196348,-0.774964793526,-0.595303435531,-1.20095260263,-0.422504351691,-1.24440484689
5.06666666667,-1.04968122784,-0.280242001449,-1.206076843,-0.0768776384234,-0.996164045003,0.107206041227,-0.821189755762,0.258657218437,-0.960060102218,-0.488007548061,-0.660121311015,-0.788175572331,-0.597735601045,-1.20095260263,-0.370763875411,-1.24440484689
5.1,-1.03965394716,-0.30075011953,-1.20358840917,-0.082565487175,-0.996164045003,0.106464448288,-0.821189755762,0.258657218437,-0.960802187983,-0.490187424995,-0.673717514956,-0.79379746311,-0.595981252149,-1.22112761493,-0.371632004208,-1.24440484689
5.13333333333,-1.03374545169,-0.312787759671,-1.20358840917,-0.0933037533527,-0.996164045003,0.106464448288,-0.819658457067,0.240931275959,-0.97477427152,-0.495544356608,-0.684987877558,-0.799432644411,-0.595143949267,-1.2262577564,-0.386766382896,-1.24641601194
5.16666666667,-1.01534575938,-0.317372359888,-1.19939607237,-0.102803931763,-0.993916091409,0.102119177165,-0.819658457067,0.239550786983,-0.961068875054,-0.484540616129,-0.699567580122,-0.805160859365,-0.596034414237,-1.24401389371,-0.412853653235,-1.26495056175
5.2,-1.0040436166,-0.314920702018,-1.18802037487,-0.122625594331,-0.979408679552,0.0929767267226,-0.819658457067,0.238135495764,-0.959654274066,-0.486627732342,-0.707036853451,-0.816936261801,-0.611903297429,-1.24482461555,-0.452628420934,-1.29411968931
5.23333333333,-0.985803282045,-0.322104059576,-1.17110392815,-0.138144595451,-0.401163173279,0.0360131191471,-0.819658457067,0.238135495764,-0.959654274066,-0.487358223017,-0.710545551242,-0.820351925939,-0.613524741106,-1.24482461555,-0.501287039986,-1.3133921486
5.26666666667,-0.985803282045,-0.323599570877,-1.17036843047,-0.158248198797,-0.966708900484,0.0564532745098,-0.817199098555,0.225931509189,-0.959654274066,-0.494721105213,-0.715449753837,-0.83889220404,-0.634669961507,-1.25573613406,-0.530152322475,-1.32120530777
5.3,-0.96725649026,-0.329790006998,-1.17111618645,-0.163004417149,-0.966708900484,0.0564532745098,-0.817199098555,0.225247065075,-0.959654274066,-0.495451595887,-0.715449753837,-0.843995764464,-0.655828472429,-1.24939655509,-0.494211790294,-1.34324131039
5.33333333333,-0.951651687918,-0.336115284302,-1.16713224066,-0.174490439305,-0.960486472235,0.0436028593753,-0.817199098555,0.220827180203,-0.959654274066,-0.495451595887,-0.720593185826,-0.843995764464,-0.710917685856,-1.26798999528,-0.554734836233,-1.34533928832
5.36666666667,-0.939037908178,-0.347037420112,-1.16829677866,-0.178682776101,-0.959756466687,0.0436028593753,-0.816468251451,0.220096333098,-0.959654274066,-0.512484783204,-0.729285187172,-0.850229019252,-0.761315345039,-1.27123288263,-0.588374827103,-1.35122809532
5.4,-0.933337803631,-0.350445224551,-1.15166227272,-0.190622355161,-0.959756466687,0.0436028593753,-0.811746747139,0.201326323328,-0.965996788335,-0.514606684687,-0.729285187172,-0.850229019252,-0.804974709601,-1.28136026035,-0.650764349955,-1.35857825246
5.43333333333,-0.929194501831,-0.363598369023,-1.14317953277,-0.20242709298,-0.955144685601,0.0366967751371,-0.811746747139,0.195931975649,-0.971956664632,-0.518989628734,-0.749154517468,-0.859877938178,-0.851332050115,-1.2829684135,-0.714412659562,-1.35857825246
5.46666666667,-0.918542048387,-0.364321608094,-1.13901171257,-0.214121506146,-0.935365011449,0.025850978414,-0.811062303025,0.195931975649,-0.972733535667,-0.545542385,-0.754191625281,-0.864117614676,-0.904201746379,-1.26917285173,-0.761595459659,-1.36138520224
5.5,-0.893976436531,-0.369813321723,-1.12807731367,-0.224210082703,-0.925029059871,0.0088291030014,-0.811062303025,0.188217478432,-0.972733535667,-0.546249685495,-0.754191625281,-0.864994789123,-0.919937724351,-1.27002344514,-0.776932401733,-1.35928722432
5.53333333333,-0.871102468606,-0.369813321723,-1.11418866575,-0.23985166677,-0.925029059871,0.00950117160176,-0.809136578907,0.184911265339,-0.99565702874,-0.547768642294,-0.786806566114,-0.877075873564,-0.933254827332,-1.27252206326,-0.809892358379,-1.35928722432
5.56666666667,-0.869643732173,-0.369813321723,-1.10305813414,-0.23985166677,-0.922097450287,0.0111118187647,-0.809136578907,0.183414768886,-0.994926538066,-0.548499132969,-0.788640658141,-0.878896675069,-0.95582213358,-1.28179884757,-0.870473279572,-1.35928722432
5.6,-0.860327432268,-0.375844400082,-1.1008393828,-0.23985166677,-0.921413794297,0.0111118187647,-0.807744489184,0.183414768886,-1.00490991062,-0.549902138867,-0.812364239797,-0.878896675069,-1.03928661134,-1.28286208933,-0.906601906325,-1.36015535311
5.63333333333,-0.849993694347,-0.369457831332,-1.09182953618,-0.232521206525,-0.902769684332,0.0119692855996,-0.807036843574,0.177544790553,-1.00922328413,-0.549902138867,-0.834439796734,-0.878896675069,-1.08173653841,-1.28286208933,-0.955029024365,-1.36015535311
5.66666666667,-0.831520452298,-0.363426752972,-1.07778153042,-0.227789504762,-0.901309673234,0.0164536053986,-0.807036843574,0.176848745691,-1.03264536607,-0.552290727422,-0.853139561099,-0.878896675069,-1.11238448199,-1.2786622844,-1.02769140464,-1.36015535311
5.7,-0.823724180272,-0.355336282001,-1.0745821155,-0.223756525798,-0.892700242716,0.0307872064098,-0.807036843574,0.173240913158,-1.03336426166,-0.54546121937,-0.884797584351,-0.878896675069,-1.16583896122,-1.27684148289,-1.03685016345,-1.36015535311
5.73333333333,-0.818502149009,-0.34180313056,-1.07687441661,-0.224528798366,-0.892700242716,0.0322588048968,-0.807036843574,0.172510066053,-1.02814647112,-0.543258152256,-0.910102738118,-0.880770638662,-1.19075868985,-1.27039557975,-1.0892127987,-1.36015535311
5.76666666667,-0.799330184467,-0.326602851767,-1.06803618612,-0.218939015972,-0.892700242716,0.0322588048968,-0.806189988993,0.168438203612,-1.02740438536,-0.543258152256,-0.925958330789,-0.8815813605,-1.20656112043,-1.25900560245,-1.0892127987,-1.36015535311
5.8,-0.790467441268,-0.30583730961,-1.05697920428,-0.210664667034,-0.892028174116,0.0554219968299,-0.805401138149,0.16905304324,-1.02740438536,-0.543258152256,-0.971106233807,-0.894021289033,-1.24280437375,-1.25633420754,-1.11797679949,-1.36015535311
5.83333333333,-0.780893717286,-0.289386685304,-1.05967602912,-0.202096119022,-0.890614512577,0.0554219968299,-0.814925352007,0.197242860139,-1.02672027504,-0.543258152256,-0.988569979631,-0.907644074018,-1.26279331875,-1.25016740536,-1.17454985941,-1.36015535311
5.86666666667,-0.771761291721,-0.268854050644,-1.05422108796,-0.187827463964,-0.886906547885,0.0568935953169,-0.815783807336,0.215653246731,-1.02534045933,-0.541147845863,-1.00532932779,-0.9084813769,-1.32171020249,-1.23110879691,-1.17654655564,-1.36015535311
5.9,-0.775071029846,-0.26178101769,-1.05279912578,-0.183831259884,-0.876918217997,0.0568935953169,-0.815783807336,0.215653246731,-1.02462156374,-0.541147845863,-1.0061799212,-0.9084813769,-1.35783384111,-1.21723349201,-1.24165621539,-1.36015535311
5.93333333333,-0.772766471448,-0.250822107012,-1.04362992132,-0.177702112523,-0.876918217997,0.0568935953169,-0.815783807336,0.227195990688,-1.02089953983,-0.524462511249,-1.04303453853,-0.906394764956,-1.39458213427,-1.20517898861,-1.32308669651,-1.34941949366
5.96666666667,-0.769272858983,-0.233611468766,-1.03971952531,-0.176966614839,-0.860904445485,0.0568935953169,-0.815783807336,0.231650677803,-1.02016904915,-0.523720425484,-1.04734066763,-0.895961705235,-1.41710956895,-1.17838529639,-1.32308669651,-1.34941949366
6,-0.764222443772,-0.220605423766,-1.03971952531,-0.176966614839,-0.860904445485,0.0568935953169,-0.815783807336,0.231650677803,-1.02625647144,-0.506130673844,-1.05805282832,-0.883282547308,-1.43373601189,-1.15040874771,-1.38336377263,-1.34941949366
6.03333333333,-0.765816021387,-0.206238708649,-1.03971952531,-0.174686572021,-0.860904445485,0.0698251221791,-0.815783807336,0.231650677803,-1.02625647144,-0.4894801245,-1.05805282832,-0.88411985019,-1.438042141,-1.13165582126,-1.45592487121,-1.32971296998
6.06666666667,-0.760875930779,-0.192644265761,-1.02652960018,-0.165247685084,-0.855759644475,0.0698251221791,-0.815783807336,0.237021823985,-1.02557236113,-0.490164234814,-1.05805282832,-0.88411985019,-1.43902563962,-1.1187773055,-1.48917420413,-1.30867531547
6.1,-0.770743853705,-0.230963678266,-1.02123401686,-0.159854035406,-0.855759644475,0.0698251221791,-0.815783807336,0.240142425115,-1.02557236113,-0.477282089744,-1.05805282832,-0.88411985019,-1.45557233944,-1.08806290931,-1.52653268001,-1.28513455627
6.13333333333,-0.78082016755,-0.228953318813,-1.02196951455,-0.159118537722,-0.834624245733,0.0981794646806,-0.815783807336,0.246824455788,-1.02488825081,-0.477282089744,-1.07507798692,-0.867931994471,-1.4773023428,-1.07622105426,-1.53573484525,-1.2680613566
6.16666666667,-0.777130422456,-0.232655322196,-1.02124627516,-0.158370781744,-0.834624245733,0.0989210576189,-0.815783807336,0.247543702145,-1.01911389596,-0.472284605923,-1.08301242851,-0.856196463601,-1.48804108453,-1.04890903168,-1.54817802467,-1.25243503826
6.2,-0.771148377254,-0.247389785994,-1.01479841213,-0.151714527709,-0.834624245733,0.0989210576189,-0.815783807336,0.247543702145,-1.01911389596,-0.467762520795,-1.08301242851,-0.857033766483,-1.5191674869,-1.02206217737,-1.56506312977,-1.21153170313
6.23333333333,-0.773563260256,-0.256951251686,-1.01405065616,-0.150231274048,-0.834624245733,0.0989210576189,-0.815783807336,0.240409242312,-1.01700358956,-0.467762520795,-1.08301242851,-0.857033766483,-1.51997820874,-1.00160806411,-1.58915370387,-1.16796610635
6.26666666667,-0.775120063003,-0.26892760038,-1.0009342808,-0.142913072098,-0.834624245733,0.0989210576189,-0.815783807336,0.239678395208,-1.00094438981,-0.454891970814,-1.08301242851,-0.857033766483,-1.51997820874,-0.981220403458,-1.60081556737,-1.1367424073
6.3,-0.779275623092,-0.287351809272,-1.00649954661,-0.132297388868,-0.839572061118,0.113857202892,-0.815783807336,0.234237644539,-1.00094438981,-0.455587676219,-1.08222828772,-0.857033766483,-1.51997820874,-0.939753975016,-1.60401317511,-1.10423098386
6.33333333333,-0.783811190151,-0.291200912127,-1.00649954661,-0.14834349666,-0.839572061118,0.113857202892,-0.814994956493,0.230560207519,-1.00094438981,-0.455587676219,-1.06270451099,-0.876371475901,-1.51997820874,-0.92680900665,-1.60401317511,-1.04997293407
6.36666666667,-0.784558945802,-0.29265964856,-1.01450421306,-0.14815962224,-0.857856962004,0.0871598571125,-0.814994956493,0.230560207519,-1.00094438981,-0.458567614367,-1.0571357823,-0.884797666809,-1.49904563669,-0.88501031516,-1.60401317511,-1.01079138772
6.4,-0.806207084792,-0.308387033795,-1.02621088452,-0.146590560515,-0.857856962004,0.0857925451325,-0.814994956493,0.229875763405,-1.00094438981,-0.459298105042,-1.04178522947,-0.88919682957,-1.48602092519,-0.873700080992,-1.60401317511,-1.01079138772
6.43333333333,-0.811098142242,-0.332217148289,-1.03258519778,-0.146590560515,-0.860962382433,0.0807752054091,-0.814994956493,0.227021979472,-0.993778624149,-0.467681355164,-1.02220829065,-0.912853958617,-1.44808977559,-0.865765639396,-1.59760349083,-1.01550822084
6.46666666667,-0.821149939509,-0.34501480237,-1.03258519778,-0.146590560515,-0.862619379155,0.059697743615,-0.813510060788,0.21571125047,-0.990798686,-0.468365465478,-1.00611346859,-0.912853958617,-1.40897576953,-0.842334449222,-1.59760349083,-1.01641975608
